,symbol,id,expirationDate,contractSize,strikePrice,closingPrice,side,type,volume,openInterest,bid,ask,lastUpdated,isAdjusted
944,AMZN,AMZN20191129C01905000,20191129,100,1905.0,0.71,call,equity,0,31,0.24,0.47,2019-11-21,False
945,AMZN,AMZN20191129C01917500,20191129,100,1917.5,0.64,call,equity,0,1,0.15,0.43,2019-11-21,False
946,AMZN,AMZN20191129C01962500,20191129,100,1962.5,0.0,call,equity,0,0,0.03,0.27,2019-11-21,False
947,AMZN,AMZN20191129C01945000,20191129,100,1945.0,0.0,call,equity,0,0,0.05,0.32,2019-11-21,False
948,AMZN,AMZN20191129C01952500,20191129,100,1952.5,0.0,call,equity,0,0,0.03,0.31,2019-11-21,False
949,AMZN,AMZN20191129C01492500,20191129,100,1492.5,0.0,call,equity,0,0,240.149994,245.050003,2019-11-21,False
950,AMZN,AMZN20191129C01885000,20191129,100,1885.0,0.64,call,equity,1,12,0.33,0.46,2019-11-21,False
951,AMZN,AMZN20191129C01912500,20191129,100,1912.5,0.78,call,equity,0,12,0.16,0.45,2019-11-21,False
952,AMZN,AMZN20191129C01855000,20191129,100,1855.0,0.7,call,equity,9,36,0.48,0.63,2019-11-21,False
953,AMZN,AMZN20191129C01957500,20191129,100,1957.5,0.0,call,equity,0,0,0.04,0.29,2019-11-21,False
954,AMZN,AMZN20191129C01857500,20191129,100,1857.5,0.68,call,equity,14,15,0.47,0.61,2019-11-21,False
955,AMZN,AMZN20191129C01907500,20191129,100,1907.5,0.89,call,equity,0,8,0.17,0.46,2019-11-21,False
956,AMZN,AMZN20191122C01487500,20191122,100,1487.5,0.0,call,equity,0,0,244.699997,249.300003,2019-11-21,False
957,AMZN,AMZN20191129C01495000,20191129,100,1495.0,0.0,call,equity,0,0,237.649994,242.550003,2019-11-21,False
958,AMZN,AMZN20191129C01977500,20191129,100,1977.5,0.83,call,equity,0,1,0.02,0.22,2019-11-21,False
959,AMZN,AMZN20191129C01847500,20191129,100,1847.5,0.97,call,equity,0,14,0.53,0.69,2019-11-21,False
960,AMZN,AMZN20191129C01877500,20191129,100,1877.5,0.52,call,equity,1,18,0.36,0.51,2019-11-21,False
961,AMZN,AMZN20191129C01895000,20191129,100,1895.0,0.78,call,equity,0,30,0.28,0.47,2019-11-21,False
962,AMZN,AMZN20191129C01965000,20191129,100,1965.0,0.51,call,equity,0,10,0.01,0.26,2019-11-21,False
963,AMZN,AMZN20191129C01837500,20191129,100,1837.5,1.2,call,equity,1,32,0.64,0.78,2019-11-21,False
964,AMZN,AMZN20191129C01865000,20191129,100,1865.0,0.6,call,equity,36,11,0.42,0.57,2019-11-21,False
965,AMZN,AMZN20191129C01992500,20191129,100,1992.5,0.16,call,equity,29,0,0.06,0.17,2019-11-21,False
966,AMZN,AMZN20191129C01485000,20191129,100,1485.0,0.0,call,equity,0,0,247.649994,252.550003,2019-11-21,False
967,AMZN,AMZN20191129C01892500,20191129,100,1892.5,0.83,call,equity,0,4,0.3,0.53,2019-11-21,False
968,AMZN,AMZN20191129C01875000,20191129,100,1875.0,0.48,call,equity,10,41,0.37,0.51,2019-11-21,False
969,AMZN,AMZN20191129C01987500,20191129,100,1987.5,0.0,call,equity,0,0,0.02,0.18,2019-11-21,False
970,AMZN,AMZN20191129C01887500,20191129,100,1887.5,1.16,call,equity,0,73,0.32,0.52,2019-11-21,False
971,AMZN,AMZN20191129C01897500,20191129,100,1897.5,1.14,call,equity,0,32,0.27,0.52,2019-11-21,False
972,AMZN,AMZN20191129C01997500,20191129,100,1997.5,0.0,call,equity,0,0,0.02,0.15,2019-11-21,False
973,AMZN,AMZN20191129P01917500,20191129,100,1917.5,167.949997,put,equity,0,3,181.550003,183.300003,2019-11-21,False
974,AMZN,AMZN20191122P01492500,20191122,100,1492.5,0.0,put,equity,0,0,0.0,0.13,2019-11-21,False
975,AMZN,AMZN20191129P01957500,20191129,100,1957.5,198.5,put,equity,0,0,220.800003,223.300003,2019-11-21,False
976,AMZN,AMZN20191129P01902500,20191129,100,1902.5,159.25,put,equity,0,1,165.699997,168.300003,2019-11-21,False
977,AMZN,AMZN20191129P01977500,20191129,100,1977.5,0.0,put,equity,0,0,240.800003,243.300003,2019-11-21,False
978,AMZN,AMZN20191129P01982500,20191129,100,1982.5,0.0,put,equity,0,0,245.800003,248.300003,2019-11-21,False
979,AMZN,AMZN20191122P01497500,20191122,100,1497.5,0.0,put,equity,0,0,0.0,0.13,2019-11-21,False
980,AMZN,AMZN20191129P01925000,20191129,100,1925.0,171.300003,put,equity,0,0,188.300003,190.800003,2019-11-21,False
981,AMZN,AMZN20191122P01487500,20191122,100,1487.5,0.0,put,equity,0,0,0.0,0.13,2019-11-21,False
982,AMZN,AMZN20191129P01482500,20191129,100,1482.5,0.1,put,equity,1,0,0.0,0.17,2019-11-21,False
983,AMZN,AMZN20191129P01927500,20191129,100,1927.5,184.600006,put,equity,0,1,190.800003,193.300003,2019-11-21,False
984,AMZN,AMZN20191129P01495000,20191129,100,1495.0,0.0,put,equity,0,0,0.0,0.19,2019-11-21,False
985,AMZN,AMZN20191129P01912500,20191129,100,1912.5,0.0,put,equity,0,0,175.800003,178.300003,2019-11-21,False
986,AMZN,AMZN20191129P01995000,20191129,100,1995.0,0.0,put,equity,0,0,258.299988,260.799988,2019-11-21,False
987,AMZN,AMZN20191129P01855000,20191129,100,1855.0,0.0,put,equity,0,0,118.0,121.25,2019-11-21,False
988,AMZN,AMZN20191129P01965000,20191129,100,1965.0,0.0,put,equity,0,0,228.300003,230.800003,2019-11-21,False
989,AMZN,AMZN20191129P01922500,20191129,100,1922.5,170.850006,put,equity,0,1,185.800003,188.300003,2019-11-21,False
990,AMZN,AMZN20191129P01852500,20191129,100,1852.5,0.0,put,equity,0,0,115.800003,118.800003,2019-11-21,False
991,AMZN,AMZN20191129P01975000,20191129,100,1975.0,0.0,put,equity,0,0,238.300003,240.800003,2019-11-21,False
992,AMZN,AMZN20191129P01865000,20191129,100,1865.0,112.949997,put,equity,0,0,128.899994,131.050003,2019-11-21,False
993,AMZN,AMZN20191129P01905000,20191129,100,1905.0,161.699997,put,equity,0,0,168.199997,170.800003,2019-11-21,False
994,AMZN,AMZN20191129P01942500,20191129,100,1942.5,0.0,put,equity,0,0,205.800003,208.300003,2019-11-21,False
995,AMZN,AMZN20191129P01947500,20191129,100,1947.5,195.149994,put,equity,0,0,210.800003,213.300003,2019-11-21,False
996,AMZN,AMZN20191129P01867500,20191129,100,1867.5,0.0,put,equity,0,0,130.5,133.5,2019-11-21,False
997,AMZN,AMZN20191129P01945000,20191129,100,1945.0,0.0,put,equity,0,0,208.300003,210.800003,2019-11-21,False
998,AMZN,AMZN20191129P01972500,20191129,100,1972.5,0.0,put,equity,0,0,235.800003,238.300003,2019-11-21,False
999,AMZN,AMZN20191129P01895000,20191129,100,1895.0,153.199997,put,equity,1,0,158.199997,160.800003,2019-11-21,False
1000,AMZN,AMZN20191129P01885000,20191129,100,1885.0,150.600006,put,equity,1,0,148.0,150.800003,2019-11-21,False
1001,AMZN,AMZN20191129P01967500,20191129,100,1967.5,0.0,put,equity,0,0,230.800003,233.300003,2019-11-21,False
1002,AMZN,AMZN20191129P01882500,20191129,100,1882.5,148.100006,put,equity,1,0,145.399994,148.300003,2019-11-21,False
1003,AMZN,AMZN20191129P01935000,20191129,100,1935.0,177.5,put,equity,0,0,198.300003,200.800003,2019-11-21,False
1004,AMZN,AMZN20191129P01487500,20191129,100,1487.5,0.0,put,equity,0,0,0.0,0.18,2019-11-21,False
1005,AMZN,AMZN20191129P01857500,20191129,100,1857.5,121.199997,put,equity,13,0,121.75,123.699997,2019-11-21,False
1006,AMZN,AMZN20191129P01872500,20191129,100,1872.5,0.0,put,equity,0,0,135.75,138.350006,2019-11-21,False
1007,AMZN,AMZN20191129P01847500,20191129,100,1847.5,0.0,put,equity,0,0,110.800003,113.800003,2019-11-21,False
1008,AMZN,AMZN20191122P01495000,20191122,100,1495.0,0.0,put,equity,0,0,0.0,0.13,2019-11-21,False
1009,AMZN,AMZN20191129P01887500,20191129,100,1887.5,0.0,put,equity,0,0,150.699997,153.300003,2019-11-21,False
1010,AMZN,AMZN20191129P01897500,20191129,100,1897.5,155.699997,put,equity,1,0,160.449997,163.300003,2019-11-21,False
1011,AMZN,AMZN20191122P01482500,20191122,100,1482.5,0.0,put,equity,0,0,0.0,0.13,2019-11-21,False
1012,AMZN,AMZN20191129P01832500,20191129,100,1832.5,84.0,put,equity,0,0,96.75,98.75,2019-11-21,False
1013,AMZN,AMZN20191129P01907500,20191129,100,1907.5,0.0,put,equity,0,0,170.699997,173.300003,2019-11-21,False
1014,AMZN,AMZN20191129P01997500,20191129,100,1997.5,0.0,put,equity,0,0,260.799988,263.299988,2019-11-21,False
1015,AMZN,AMZN20191129P01842500,20191129,100,1842.5,0.0,put,equity,0,0,105.75,108.849998,2019-11-21,False
1016,AMZN,AMZN20191129P01837500,20191129,100,1837.5,80.449997,put,equity,0,1,100.599998,103.849998,2019-11-21,False
1017,AMZN,AMZN20191122P01485000,20191122,100,1485.0,0.0,put,equity,0,0,0.0,0.13,2019-11-21,False
1018,AMZN,AMZN20191129P01962500,20191129,100,1962.5,0.0,put,equity,0,0,225.800003,228.300003,2019-11-21,False
1019,AMZN,AMZN20191129P01877500,20191129,100,1877.5,0.0,put,equity,0,0,140.699997,143.300003,2019-11-21,False
1020,AMZN,AMZN20191129P01937500,20191129,100,1937.5,180.0,put,equity,0,0,200.800003,203.300003,2019-11-21,False
1021,AMZN,AMZN20191129P01497500,20191129,100,1497.5,0.09,put,equity,0,1,0.0,0.2,2019-11-21,False
1022,AMZN,AMZN20191129P01985000,20191129,100,1985.0,0.0,put,equity,0,0,248.300003,250.800003,2019-11-21,False
1023,AMZN,AMZN20191129P01875000,20191129,100,1875.0,0.0,put,equity,0,0,138.25,140.800003,2019-11-21,False
1024,AMZN,AMZN20191129P01862500,20191129,100,1862.5,0.0,put,equity,0,0,125.849998,128.600006,2019-11-21,False
1025,AMZN,AMZN20191129P01932500,20191129,100,1932.5,189.100006,put,equity,0,0,196.550003,198.300003,2019-11-21,False
1026,AMZN,AMZN20191129P01955000,20191129,100,1955.0,199.699997,put,equity,0,0,218.300003,220.800003,2019-11-21,False
1027,AMZN,AMZN20191129P01987500,20191129,100,1987.5,0.0,put,equity,0,0,250.800003,253.300003,2019-11-21,False
1028,AMZN,AMZN20191129P01492500,20191129,100,1492.5,0.0,put,equity,0,0,0.0,0.19,2019-11-21,False
1029,AMZN,AMZN20191129P01915000,20191129,100,1915.0,163.699997,put,equity,0,0,178.300003,180.800003,2019-11-21,False
1030,AMZN,AMZN20191129P01952500,20191129,100,1952.5,195.199997,put,equity,0,0,215.800003,218.300003,2019-11-21,False
1031,AMZN,AMZN20191129P01992500,20191129,100,1992.5,0.0,put,equity,0,0,255.800003,258.299988,2019-11-21,False
1032,AMZN,AMZN20191129P01892500,20191129,100,1892.5,159.5,put,equity,1,0,155.699997,158.300003,2019-11-21,False
1033,AMZN,AMZN20191129P01485000,20191129,100,1485.0,0.0,put,equity,0,0,0.0,0.18,2019-11-21,False
1034,AMZN,AMZN20191129C02002500,20191129,100,2002.5,0.1,call,equity,60,0,0.06,0.13,2019-11-21,False
1035,AMZN,AMZN20191129C02015000,20191129,100,2015.0,0.0,call,equity,0,0,0.0,0.13,2019-11-21,False
1036,AMZN,AMZN20191129C02005000,20191129,100,2005.0,0.06,call,equity,5,0,0.0,0.13,2019-11-21,False
1037,AMZN,AMZN20191129C02022500,20191129,100,2022.5,0.0,call,equity,0,0,0.0,0.13,2019-11-21,False
1038,AMZN,AMZN20191129C02007500,20191129,100,2007.5,0.0,call,equity,0,0,0.0,0.13,2019-11-21,False
1039,AMZN,AMZN20191129C02017500,20191129,100,2017.5,0.0,call,equity,0,0,0.0,0.13,2019-11-21,False
1040,AMZN,AMZN20191129C02012500,20191129,100,2012.5,0.0,call,equity,0,0,0.0,0.13,2019-11-21,False
1041,AMZN,AMZN20191129P02005000,20191129,100,2005.0,0.0,put,equity,0,0,268.299988,270.799988,2019-11-21,False
1042,AMZN,AMZN20191129P02012500,20191129,100,2012.5,0.0,put,equity,0,0,275.799988,278.299988,2019-11-21,False
1043,AMZN,AMZN20191129P02015000,20191129,100,2015.0,0.0,put,equity,0,0,278.299988,280.799988,2019-11-21,False
1044,AMZN,AMZN20191129P02022500,20191129,100,2022.5,0.0,put,equity,0,0,285.799988,288.299988,2019-11-21,False
1045,AMZN,AMZN20191129P02007500,20191129,100,2007.5,0.0,put,equity,0,0,270.799988,273.299988,2019-11-21,False
1046,AMZN,AMZN20191129P02002500,20191129,100,2002.5,0.0,put,equity,0,0,265.799988,268.299988,2019-11-21,False
1047,AMZN,AMZN20191129P02017500,20191129,100,2017.5,0.0,put,equity,0,0,280.799988,283.299988,2019-11-21,False
